sample_token,scene_token,scene_name,timestamp_us,steer_norm,accel_norm
ca9a282c9e77460f8360f564131a8af5,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402927660821,0.007853981633973954,-0.057540059774625264
39586f9d59004284a7114a68825e8eec,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402928146372,0.009017534468637104,-0.06268325254543541
356d81f38dd9473ba590f39e266f54e5,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402928701409,0.010471975511965713,-0.06451250327189233
e0845f5322254dafadbbed75aaa07969,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402929201289,0.010181087303300257,-0.09461709232199542
c923fe08b2ff4e27975d2bf30934383b,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402929700779,0.010471975511965713,-0.08138495919456944
f1e3d9d08f044c439ce86a2d6fcca57b,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402930151160,0.010471975511965713,-0.06272447572260317
4f545737bf3347fbbc9af60b0be9a963,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402930645785,0.010471975511965713,-0.07152592387708914
7626dde27d604ac28a0240bdd54eba7a,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402931205642,0.012217304763959777,-0.06270745066633017
be99ffc878b24aca8956bbb4e0f97d0c,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402931700222,0.013671745807288386,-0.059720089818559995
9813c23a5f1448b09bb7910fea9baf20,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402932202343,0.018907733563271904,-0.0629294748580331
023c4df2d451409881d8e6ea82f14704,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402932645569,0.038106355335209265,-0.056452384996870296
c235638ed66145988d17f9d0601923f2,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402933145302,0.07068583470577088,-0.05738499360360333
bc3c8a953f6b4dcdb77b521d89f3d9d5,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402933645377,0.10093820840700486,-0.06534630862516272
1e3d79dae62742a0ad64c91679863358,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402934145541,0.13729923449022005,-0.08874447740279771
2afb9d32310e4546a71cbe432911eca2,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402934690574,0.2187479329166221,-0.06273228937453476
cd21dbfc3bd749c7b10a5c42562e0c42,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402935200285,0.25801784108649456,-0.07150298161213345
88449a5cb1644a199c1c11f6ac034867,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402935700749,0.26703537555513296,-0.0662027935626536
2ff86dc19c4644a1a88ce5ba848f56e5,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402936199642,0.2879793265790644,-0.049509932439004915
bf2938e43c6f487497cda76b51bfc406,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402936704668,0.2990330785083623,-0.041345275814738784
b26e791522294bec90f86fd72226e35c,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402937199767,0.32841278758359993,-0.0010624954287099379
c844bf5a9f2243ff8f4bf2c85fe218ff,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402937694490,0.34063009234755975,-0.002754362191436366
fedfb3a6cb804635a0f47143f9ca8d6f,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402938200304,0.34063009234755975,-0.017827154698179505
965f6af5a92449348409029a5f048a38,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402938644274,0.3336487753395821,-0.034585668542364965
4711bcd34644420da8bc77163431888e,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402939144466,0.3063052837250054,-0.035853170076919676
a34fabc7aa674713b71f98ec541eb2d4,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402939699200,0.2929244261263811,-0.0894196477193191
c78067571d104caba7c568a847d56971,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402940199335,0.23736477827122857,-0.09776226145487657
4246e57f018745c9b2bc68feb3d71b58,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402940799138,0.20798506919599094,-0.06298683442718475
a7acb150914b40bdad9a2dc4e657cbf9,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402941298988,0.19605865264069663,-0.059423733455069364
0cd661df01aa40c3bb3a773ba86f753a,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402941803847,0.12420926510026259,-0.05405099819615643
378a3a3e9af346308ab9dff8ced46d9c,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402942199002,0.0529416539771608,-0.04348538998514081
eef55c3b48f34d949959b45130ee293a,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402942703512,0.015998851476614687,-0.020452428340671933
5fda58ee3ae44ab9b4bbac7a2de66c27,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402943193923,0.006981317007977582,-0.023328110182061247
919e3c4cec934168a3152077a9adcbea,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402943703316,0.005526875964648975,-0.028002329810758925
b73152cab88f49d9ba195da81fde1809,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402944203520,0.022689280275926815,-0.014271611372458526
6aa6fa91e0d1492e812eb7e57c47df6e,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402944703643,0.1082104136236479,-0.01629824732929801
aa581aac963a4fad848ac11fe66e8637,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402945203484,0.25045474766118603,-0.022226309493529852
67e5f88901214f3aa03d68e028185e22,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402945698393,0.3115412714809876,-0.018742329099004664
29e056fc277543c9bc42310b122c640e,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402946303358,0.3871722057340752,-0.055496315035824154
ed5fc18c31904f96a8f0dbb99ff069c0,cc8c0bf57f984915a77078b10eb33198,scene-0061,1532402946802781,0.5107996944170069,-0.11067336267235754
3e8750f331d7499e9b5123e9eb70f2e2,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151603557250,-0.02645883106991967,-0.06069415191564662
3950bd41f74548429c0f7700ff3d8269,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151604042022,-0.04478478821585934,-0.05828334088711
c5f58c19249d4137ae063b0e9ecd8b8e,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151604541667,-0.05351143447583098,-0.02941661695058183
700c1a25559b4433be532de3475e58a9,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151605042217,-0.050311664180508316,-0.02656664123396063
747aa46b9a4641fe90db05d97db2acea,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151605546067,-0.04449390000719388,-0.02200765836812287
f4f86af4da3b49e79497deda5c5f223a,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151606051706,-0.050311664180508316,-0.029947871127812192
6832e717621341568c759151b5974512,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151606551262,-0.044203011798528424,-0.01776987437820674
c59e60042a8643e899008da2e446acca,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151607051197,-0.02704060748725058,0.009226149114622878
fa65a298c01f44e7a182bbf9e5fe3697,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151607551225,-0.01773218480994802,0.011752047629209516
a98fba72bde9433fb882032d18aedb2e,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151608041631,0.0005937723359929686,-0.027486511446783556
b6b0d9f2f2e14a3aaa2c8aedeb1edb69,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151608542273,1.1995918662054591e-05,-0.18678272222533257
796b1988dd254f74bf2fb19ba9c5b8c6,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151609041425,-0.004642215419990549,-0.277728434863485
0d0700a2284e477db876c3ee1d864668,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151609541308,-0.004642215419990549,-0.27870665845159937
de7593d76648450e947ba0c203dee1b0,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151609940732,-0.004933103628656006,-0.2770422513671545
f753d3f87e5b40af87ff2cbf7c8e7082,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151610441104,-0.004933103628656006,-0.27430011138482935
b22fa0b3c34f47b6a360b60f35d5d567,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151610940539,-0.004933103628656006,-0.19787588666403927
0a0d6b8c2e884134a3b48df43d54c36a,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151611440201,-0.004933103628656006,-0.08279646248864032
8e9c2cba0ee74056aa3746e8391d54a9,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151611895829,-0.011041756010635895,-0.006461285357249595
fdc39b23ab4242eda6ec5e1e6574fe33,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151612394962,-0.011041756010635895,0.007548547946523895
9ee4020153674b9e9943d395ff8cfdf3,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151612895481,0.01019308322196231,0.042377699840736575
5b03af7a953245b5a3b23191ed4da62a,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151613400383,0.01048397143062777,0.060369499211133784
d0ecf474e0e64950aa265cd44b9c9d75,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151613955107,0.002629989796652491,0.0759581343139349
456ec36cb4a44ca78f36fbd90c0c34fa,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151614454840,0.0023391015879870337,0.08790976226900543
6bfd42cf0aba4f1a94ec11fa43e2dd92,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151614954718,0.0023391015879870337,0.09192886283252269
0af0feb5b1394b928dd13d648de898f5,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151615454897,-0.0020242215419987906,0.10109457110253164
61d9340c5ad8418dafe7a4af1b96e6b9,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151615944536,-0.006387544671984613,0.10383931178188895
9e7683e8586542a1b6032980c45f15ce,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151616444442,-0.008132873923978679,0.10558989723281653
cc57c1ea80fe46a7abddfdb15654c872,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151616944575,-0.00929642675864183,0.09712265934095378
4cf5d6c3f6ab42aab23f67b5a9782d1a,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151617399220,-0.00929642675864183,0.0943398231138684
6d9984d09d52479e837da2fd09e192cc,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151617944519,-0.006387544671984613,0.09104200527221942
38a28a3aaf2647f2a8c0e90e31267bf8,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151618443989,-0.003478662585327398,0.0837694998615242
6402fd1ffaf041d0b9162bd92a7ba0a2,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151618944094,-0.0031877743766619408,0.08699754902899293
ce94ef7a0522468e81c0e2b3a2f1e12d,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151619444082,-0.0031877743766619408,0.0802123408101874
9fcdc52b791045e99c623c5fc643331f,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151619944080,-0.0014424451246665534,0.05854597044226302
1c9a906c40f6417bbe1cea06d6e55501,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151620453637,0.004375319048647879,0.0485727683163654
a771effa2a2648d78096c3e92b95b129,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151621053543,0.0032117662139847275,0.04109900448478165
b9ea04a6121d4a8bb00199b885aa5ef0,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151621453356,0.0023391015879870337,0.03242896789898894
87e772078a494d42bd34cd16172808bc,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151621943587,0.0017573251706561193,0.0184002494860367
f40544fd4f5d42abbcfa948eeaf86850,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151622453533,0.0014664369619906623,0.004802820973116314
281b92269fd648d4b52d06ac06ca6d65,fcbccedd61424f1b85dcbf8f897f9754,scene-0103,1533151622952972,0.0011755487533238827,0.010986602126158589
8687ba92abd3406aa797115b874ebeba,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489296053994,0.043645227218520294,0.014143190520152329
5bbeb4e68d51413f81a370cb33ef27fb,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489296543803,0.043354339009853506,0.015260269077426008
e9a1c915c0d641d0b0a3019112a1ee90,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489297044191,0.043354339009853506,0.013853674514475094
f5b8088835f247b8a5434a9f0daadc20,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489297543608,0.043063450801188057,0.014373874870895675
2021b6b367984ad7b18464a550d0ae8d,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489298043446,0.0418998979665249,0.014135697153377081
7315022fc89147a6afc7f978601f8f38,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489298543181,0.0418998979665249,0.01509942872744767
dc03fe4e0a374592af7701c66d5276c4,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489299043184,0.04102723334052853,0.013590402169932486
b7f64f73e8a548488e6d85d9b0e13242,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489299543289,0.040736345131863076,0.014666278269134192
6dabc0fb1df045558f802246dd186b3f,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489300043333,0.040736345131863076,0.013783748011730285
82597244941b4e79aa3e1e9cc6386f8b,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489300543427,0.040736345131863076,0.016155208452655705
8bf071b1b92c4ff1bd5016bfb30de3f7,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489301043177,0.040736345131863076,0.013931804452574465
b8766f4291d5449d95bab459ca724ad8,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489301543026,0.040736345131863076,0.01579285718835006
dde297c8e12f44c4bc2f2c80e49d2b5a,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489302042904,0.040736345131863076,0.013706293947397937
a0462df7186d4ca99ef58f455d53a42c,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489302543034,0.040736345131863076,0.01528467293041691
d7bea9a3552b40e29d42324108dff575,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489303043022,0.040736345131863076,0.013541710637314958
3ffc4360d1084e6eae5067e87d79503f,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489303442255,0.04102723334052853,0.014537952180004357
05bc09f952ab4cf8b754405f20d503c5,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489303942087,0.040736345131863076,0.014853731991994804
a860c02c06e54d9dbe83ce7b694f6c17,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489304442359,0.040736345131863076,0.014961395429858687
6873840fc1df4796a7b959e13e9fb78a,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489304942264,0.04102723334052853,0.014525270907076065
4ae9c033164e4e01a0392672686d095c,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489305442246,0.04102723334052853,0.014459419954087449
ecd49e3c38624c77b8aac8df445d49ba,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489305942232,0.041318121549193995,0.013986939942408998
ac452a60e8b34a7080c938c904b23057,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489306441557,0.04102723334052853,0.014749632204108987
27900b9c3cfb48ed8b49087098d4a15a,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489306941717,0.041318121549193995,0.014999062002849315
c4f9b75136384ec4a76c4adfc28b4259,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489307441765,0.041318121549193995,0.014290688930450851
a572dd2e95e94e4db66bb5dbfaf870b5,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489307942957,0.041318121549193995,0.015134656703608165
313a60afcab5481a94a4815e0d1a6496,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489308396455,0.041318121549193995,0.01442782761036757
d2ae3c5bbb5343a393882b44d56f8da3,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489308896611,0.041318121549193995,0.01475407547036559
59bd7a9fae8a45bcb76f1847cf09e000,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489309396084,0.041318121549193995,0.013996494739883306
37535cd306954669a2b21578573b93e3,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489309896432,0.041318121549193995,0.015002942388462295
3a064c48e47b489a8b442b8081f877b6,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489310396077,0.041318121549193995,0.014548411251407475
d3c0bbf933594f7184e20d761b6416f4,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489310941235,0.041318121549193995,0.015413481187274179
31812a5e8d514b5f8d2fbc50fc007475,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489311395635,0.041318121549193995,0.014073563344210708
32e2619879854a83953c08ec8557f3bb,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489311896166,0.04160900975785945,0.014920180559329777
4d7cf1ad5f9c4842bb6f135e058deed4,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489312395668,0.04160900975785945,0.01463698908034318
c143943fd6e246448eab88ce1a0aeda9,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489312895761,0.04160900975785945,0.01402176716624184
47188ae2bc8c4faf83c909b135701176,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489313400476,0.04160900975785945,0.015266292401904313
a5f101af325144bd8b8f67694766e255,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489313900197,0.04160900975785945,0.014016925224196083
6f114ec641f8426399b69e844c0dfd62,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489314400364,0.0418998979665249,0.015415157464299747
ed5b84e7ea6f434e99d7816b37d15f2f,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489314900577,0.0418998979665249,0.013243614524492714
739b12938d0e410d9b8fc832dfad5510,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489315455184,0.0418998979665249,0.015519379041992068
dcbe451d383e450786aaad04ab9d3790,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489315945299,0.04219078617519168,0.013564201443069487
5991fad3280c4f84b331536c32001a04,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385092157238,-0.0008606687073356394,-0.017915959328969402
2578329fc3ae484bb23ef766808f4be5,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385092701893,-0.0008606687073356394,0.07256259400271728
8057958576034e51bac9bdc5740128d5,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385093202470,0.0011755487533238827,0.074179967487189
23799328f65843fc9e0c71f2bfbe90ef,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385093646725,0.0029208780053192706,0.026153834356510596
6af01b48aec7475eac1f8e9add0276ff,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385094147056,0.0029208780053192706,0.004800667136999044
df7066fa5f0d4b708982747cc3feed14,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385094547074,0.0035026544226501844,-0.0041345933508602105
5f6cc6483988439a824cec99e28bb5b9,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385094946802,0.0035026544226501844,-0.0034117858985578827
c9304cf98aad4ff0bb5b0cff0aab65d2,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385095447030,0.0035026544226501844,-0.012869442546700804
79937d5eae1d450499677a0dcffa210c,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385095946567,0.0035026544226501844,-0.008942982821747141
5c85640c10d9485c86bf6eb44778c002,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385096401645,0.0035026544226501844,0.01475469175595788
91d9058720eb4c25a172236e14e11085,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385096901530,0.0029208780053192706,-0.0007180936633470888
9768a199e4884a0db50d015703efe969,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385097401605,-0.006096656463319157,-0.006781751771465926
39bc0a6b3692446d8ba3bde3d6a0774e,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385097901339,-0.014823302723290804,-0.0056502458268327385
f6ef25ab02c0483b9df411ed84873f41,bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,1535385098400977,-0.016277743766619415,-0.056428660986670355
